,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 20:01:00,2.6666666666666665,-6.7555555555555555,3.688888888888889,0.4444444444444444,-9.28888888888889,-0.6,3.6222222222222222,-1.7777777777777777,3.6444444444444444,2.311111111111111,21.68888888888889,-3.2666666666666666
2020-09-23 20:02:00,2.688888888888889,-6.6,3.6444444444444444,0.6,-9.355555555555556,-0.6222222222222222,3.6,-1.5555555555555556,3.577777777777778,2.2888888888888888,21.57777777777778,-3.2666666666666666
2020-09-23 20:03:00,2.688888888888889,-6.488888888888889,3.6444444444444444,0.7333333333333333,-9.4,-0.6666666666666666,3.577777777777778,-1.3777777777777778,3.488888888888889,2.2666666666666666,21.444444444444443,-3.2666666666666666
2020-09-23 20:04:00,2.688888888888889,-6.355555555555555,3.6444444444444444,0.9111111111111111,-9.444444444444445,-0.7111111111111111,3.5555555555555554,-1.2,3.3777777777777778,2.2888888888888888,21.355555555555554,-3.2444444444444445
2020-09-23 20:05:00,2.6666666666666665,-6.222222222222222,3.6222222222222222,1.0888888888888888,-9.511111111111111,-0.7333333333333333,3.533333333333333,-1.0222222222222221,3.311111111111111,2.2666666666666666,21.31111111111111,-3.2222222222222223
2020-09-23 20:06:00,2.688888888888889,-6.133333333333334,3.6,1.2666666666666666,-9.577777777777778,-0.7555555555555555,3.533333333333333,-0.8666666666666667,3.2,2.2666666666666666,21.288888888888888,-3.1777777777777776
2020-09-23 20:07:00,2.688888888888889,-6.066666666666666,3.577777777777778,1.4,-9.644444444444444,-0.7777777777777778,3.533333333333333,-0.7111111111111111,3.088888888888889,2.2222222222222223,21.31111111111111,-3.1555555555555554
2020-09-23 20:08:00,2.688888888888889,-6.022222222222222,3.5555555555555554,1.5777777777777777,-9.755555555555556,-0.8444444444444444,3.533333333333333,-0.6,3.0,2.1777777777777776,21.355555555555554,-3.1333333333333333
2020-09-23 20:09:00,2.688888888888889,-5.977777777777778,3.533333333333333,1.7555555555555555,-9.866666666666667,-0.8888888888888888,3.5555555555555554,-0.4888888888888889,2.911111111111111,2.111111111111111,21.377777777777776,-3.088888888888889
2020-09-23 20:10:00,2.7111111111111112,-5.933333333333334,3.533333333333333,1.9555555555555555,-9.977777777777778,-0.9555555555555556,3.6,-0.35555555555555557,2.8666666666666667,2.088888888888889,21.42222222222222,-3.022222222222222
2020-09-23 20:11:00,2.688888888888889,-5.888888888888889,3.5555555555555554,2.1777777777777776,-10.066666666666666,-1.0666666666666667,3.6444444444444444,-0.2,2.8,2.111111111111111,21.466666666666665,-2.977777777777778
2020-09-23 20:12:00,2.6222222222222222,-5.866666666666666,3.577777777777778,2.4,-10.133333333333333,-1.1777777777777778,3.6666666666666665,-0.06666666666666667,2.7333333333333334,2.1555555555555554,21.555555555555557,-2.911111111111111
2020-09-23 20:13:00,2.6,-5.866666666666666,3.6222222222222222,2.577777777777778,-10.2,-1.2666666666666666,3.7333333333333334,0.1111111111111111,2.6666666666666665,2.1777777777777776,21.644444444444446,-2.8444444444444446
2020-09-23 20:14:00,2.5555555555555554,-5.866666666666666,3.6666666666666665,2.7333333333333334,-10.244444444444444,-1.3333333333333333,3.8222222222222224,0.24444444444444444,2.6444444444444444,2.2,21.77777777777778,-2.8
2020-09-23 20:15:00,2.5555555555555554,-5.844444444444444,3.7111111111111112,2.911111111111111,-10.28888888888889,-1.4,3.911111111111111,0.35555555555555557,2.6444444444444444,2.2,21.88888888888889,-2.7555555555555555
2020-09-23 20:16:00,2.533333333333333,-5.8,3.7555555555555555,3.111111111111111,-10.333333333333334,-1.488888888888889,3.9555555555555557,0.4888888888888889,2.6444444444444444,2.2444444444444445,22.0,-2.6666666666666665
2020-09-23 20:17:00,2.5555555555555554,-5.777777777777778,3.7555555555555555,3.3333333333333335,-10.377777777777778,-1.6,4.0,0.6,2.6222222222222222,2.311111111111111,22.08888888888889,-2.6
2020-09-23 20:18:00,2.577777777777778,-5.7555555555555555,3.7333333333333334,3.5555555555555554,-10.4,-1.7555555555555555,4.044444444444444,0.6888888888888889,2.577777777777778,2.3555555555555556,22.177777777777777,-2.511111111111111
2020-09-23 20:19:00,2.5555555555555554,-5.777777777777778,3.7111111111111112,3.7333333333333334,-10.422222222222222,-1.9555555555555555,4.111111111111111,0.7555555555555555,2.533333333333333,2.4444444444444446,22.266666666666666,-2.3777777777777778
2020-09-23 20:20:00,2.5555555555555554,-5.822222222222222,3.688888888888889,3.933333333333333,-10.444444444444445,-2.1777777777777776,4.133333333333334,0.7777777777777778,2.488888888888889,2.577777777777778,22.355555555555554,-2.2
2020-09-23 20:21:00,2.533333333333333,-5.888888888888889,3.688888888888889,4.133333333333334,-10.488888888888889,-2.3777777777777778,4.2,0.7555555555555555,2.488888888888889,2.6666666666666665,22.466666666666665,-2.022222222222222
2020-09-23 20:22:00,2.511111111111111,-6.0,3.7111111111111112,4.288888888888889,-10.577777777777778,-2.5555555555555554,4.2444444444444445,0.6888888888888889,2.488888888888889,2.7777777777777777,22.57777777777778,-1.8888888888888888
2020-09-23 20:23:00,2.488888888888889,-6.155555555555556,3.7333333333333334,4.444444444444445,-10.688888888888888,-2.7555555555555555,4.288888888888889,0.6222222222222222,2.466666666666667,2.8666666666666667,22.666666666666668,-1.7333333333333334
2020-09-23 20:24:00,2.466666666666667,-6.288888888888889,3.7555555555555555,4.555555555555555,-10.755555555555556,-2.911111111111111,4.333333333333333,0.5333333333333333,2.4444444444444446,2.9555555555555557,22.755555555555556,-1.5555555555555556
2020-09-23 20:25:00,2.422222222222222,-6.4222222222222225,3.8,4.666666666666667,-10.822222222222223,-3.066666666666667,4.4,0.4444444444444444,2.422222222222222,3.022222222222222,22.844444444444445,-1.3555555555555556
2020-09-23 20:26:00,2.3777777777777778,-6.533333333333333,3.8666666666666667,4.7555555555555555,-10.911111111111111,-3.2222222222222223,4.488888888888889,0.4,2.422222222222222,3.088888888888889,22.91111111111111,-1.1555555555555554
2020-09-23 20:27:00,2.3777777777777778,-6.688888888888889,3.911111111111111,4.822222222222222,-10.977777777777778,-3.4,4.622222222222222,0.4,2.4444444444444446,3.1555555555555554,22.977777777777778,-0.9555555555555556
2020-09-23 20:28:00,2.422222222222222,-6.866666666666666,3.977777777777778,4.866666666666666,-11.022222222222222,-3.533333333333333,4.7555555555555555,0.4,2.511111111111111,3.2444444444444445,23.044444444444444,-0.7333333333333333
2020-09-23 20:29:00,2.4444444444444446,-7.088888888888889,4.044444444444444,4.911111111111111,-11.066666666666666,-3.7111111111111112,4.888888888888889,0.4,2.5555555555555554,3.2888888888888888,23.08888888888889,-0.5555555555555556
2020-09-23 20:30:00,2.488888888888889,-7.288888888888889,4.066666666666666,4.955555555555556,-11.11111111111111,-3.8666666666666667,5.044444444444444,0.4,2.6,3.2888888888888888,23.133333333333333,-0.35555555555555557
2020-09-23 20:31:00,2.5555555555555554,-7.466666666666667,4.088888888888889,5.022222222222222,-11.155555555555555,-4.022222222222222,5.177777777777778,0.35555555555555557,2.6222222222222222,3.2888888888888888,23.2,-0.2
2020-09-23 20:32:00,2.6222222222222222,-7.644444444444445,4.088888888888889,5.066666666666666,-11.2,-4.2,5.288888888888889,0.3111111111111111,2.6666666666666665,3.3333333333333335,23.288888888888888,-0.044444444444444446
2020-09-23 20:33:00,2.7111111111111112,-7.8,4.133333333333334,5.111111111111111,-11.222222222222221,-4.333333333333333,5.4,0.2222222222222222,2.7111111111111112,3.4,23.4,0.06666666666666667
2020-09-23 20:34:00,2.8,-7.977777777777778,4.155555555555556,5.111111111111111,-11.222222222222221,-4.466666666666667,5.466666666666667,0.17777777777777778,2.7333333333333334,3.466666666666667,23.466666666666665,0.17777777777777778
2020-09-23 20:35:00,2.911111111111111,-8.11111111111111,4.133333333333334,5.066666666666666,-11.266666666666667,-4.6,5.511111111111111,0.15555555555555556,2.7111111111111112,3.5555555555555554,23.488888888888887,0.26666666666666666
2020-09-23 20:36:00,3.022222222222222,-8.244444444444444,4.088888888888889,5.0,-11.28888888888889,-4.733333333333333,5.5777777777777775,0.13333333333333333,2.6444444444444444,3.6444444444444444,23.511111111111113,0.35555555555555557
2020-09-23 20:37:00,3.1333333333333333,-8.377777777777778,4.066666666666666,4.933333333333334,-11.333333333333334,-4.844444444444444,5.666666666666667,0.06666666666666667,2.6,3.7555555555555555,23.533333333333335,0.4444444444444444
2020-09-23 20:38:00,3.2444444444444445,-8.555555555555555,4.088888888888889,4.866666666666666,-11.377777777777778,-4.911111111111111,5.7555555555555555,-0.022222222222222223,2.577777777777778,3.888888888888889,23.57777777777778,0.5111111111111111
2020-09-23 20:39:00,3.3555555555555556,-8.688888888888888,4.111111111111111,4.8,-11.422222222222222,-4.955555555555556,5.822222222222222,-0.06666666666666667,2.577777777777778,4.0,23.6,0.6222222222222222
2020-09-23 20:40:00,3.466666666666667,-8.844444444444445,4.133333333333334,4.733333333333333,-11.444444444444445,-5.0,5.933333333333334,-0.13333333333333333,2.577777777777778,4.155555555555556,23.666666666666668,0.7555555555555555
2020-09-23 20:41:00,3.6,-8.977777777777778,4.133333333333334,4.688888888888889,-11.488888888888889,-5.066666666666666,6.044444444444444,-0.24444444444444444,2.577777777777778,4.288888888888889,23.68888888888889,0.8666666666666667
2020-09-23 20:42:00,3.7111111111111112,-9.11111111111111,4.133333333333334,4.666666666666667,-11.533333333333333,-5.088888888888889,6.111111111111111,-0.37777777777777777,2.5555555555555554,4.4222222222222225,23.711111111111112,0.9555555555555556
2020-09-23 20:43:00,3.8444444444444446,-9.222222222222221,4.133333333333334,4.688888888888889,-11.555555555555555,-5.088888888888889,6.177777777777778,-0.5333333333333333,2.577777777777778,4.533333333333333,23.68888888888889,1.0222222222222221
2020-09-23 20:44:00,3.9555555555555557,-9.333333333333334,4.111111111111111,4.666666666666667,-11.622222222222222,-5.088888888888889,6.266666666666667,-0.7111111111111111,2.577777777777778,4.688888888888889,23.666666666666668,1.1111111111111112
2020-09-23 20:45:00,4.088888888888889,-9.444444444444445,4.133333333333334,4.622222222222222,-11.688888888888888,-5.066666666666666,6.4,-0.9111111111111111,2.6222222222222222,4.822222222222222,23.68888888888889,1.2222222222222223
2020-09-23 20:46:00,4.2,-9.555555555555555,4.133333333333334,4.6,-11.755555555555556,-5.0,6.555555555555555,-1.0888888888888888,2.6666666666666665,4.955555555555556,23.711111111111112,1.3333333333333333
2020-09-23 20:47:00,4.311111111111111,-9.688888888888888,4.133333333333334,4.555555555555555,-11.822222222222223,-4.955555555555556,6.688888888888889,-1.288888888888889,2.7111111111111112,5.088888888888889,23.733333333333334,1.4444444444444444
2020-09-23 20:48:00,4.4222222222222225,-9.777777777777779,4.088888888888889,4.533333333333333,-11.911111111111111,-4.866666666666666,6.822222222222222,-1.4666666666666666,2.7555555555555555,5.222222222222222,23.755555555555556,1.5777777777777777
2020-09-23 20:49:00,4.533333333333333,-9.844444444444445,4.0,4.488888888888889,-11.955555555555556,-4.777777777777778,6.977777777777778,-1.6666666666666667,2.8,5.333333333333333,23.77777777777778,1.711111111111111
2020-09-23 20:50:00,4.644444444444445,-9.88888888888889,3.933333333333333,4.4,-12.022222222222222,-4.711111111111111,7.133333333333334,-1.8666666666666667,2.8444444444444446,5.466666666666667,23.755555555555556,1.8444444444444446
2020-09-23 20:51:00,4.733333333333333,-9.88888888888889,3.888888888888889,4.355555555555555,-12.11111111111111,-4.622222222222222,7.266666666666667,-2.088888888888889,2.888888888888889,5.622222222222222,23.733333333333334,1.9777777777777779
2020-09-23 20:52:00,4.844444444444444,-9.88888888888889,3.8222222222222224,4.355555555555555,-12.2,-4.533333333333333,7.355555555555555,-2.3333333333333335,2.933333333333333,5.8,23.666666666666668,2.088888888888889
2020-09-23 20:53:00,4.933333333333334,-9.911111111111111,3.7333333333333334,4.311111111111111,-12.266666666666667,-4.4,7.4,-2.533333333333333,2.9555555555555557,6.0,23.57777777777778,2.1555555555555554
2020-09-23 20:54:00,5.044444444444444,-9.933333333333334,3.688888888888889,4.2444444444444445,-12.333333333333334,-4.288888888888889,7.4222222222222225,-2.7333333333333334,3.0,6.2,23.488888888888887,2.1777777777777776
2020-09-23 20:55:00,5.155555555555556,-9.955555555555556,3.6222222222222222,4.177777777777778,-12.444444444444445,-4.177777777777778,7.444444444444445,-2.933333333333333,3.022222222222222,6.4,23.4,2.2
2020-09-23 20:56:00,5.288888888888889,-10.022222222222222,3.5555555555555554,4.111111111111111,-12.533333333333333,-4.022222222222222,7.511111111111111,-3.1555555555555554,3.022222222222222,6.5777777777777775,23.333333333333332,2.2222222222222223
2020-09-23 20:57:00,5.466666666666667,-10.11111111111111,3.533333333333333,4.044444444444444,-12.666666666666666,-3.8444444444444446,7.6,-3.3777777777777778,3.0444444444444443,6.7555555555555555,23.244444444444444,2.2222222222222223
2020-09-23 20:58:00,5.622222222222222,-10.2,3.511111111111111,4.022222222222222,-12.822222222222223,-3.6444444444444444,7.666666666666667,-3.6222222222222222,3.022222222222222,6.955555555555556,23.133333333333333,2.2
2020-09-23 20:59:00,5.8,-10.311111111111112,3.533333333333333,4.0,-12.955555555555556,-3.466666666666667,7.733333333333333,-3.8222222222222224,3.0,7.155555555555556,23.022222222222222,2.2
2020-09-23 21:00:00,5.977777777777778,-10.444444444444445,3.511111111111111,3.977777777777778,-13.044444444444444,-3.2888888888888888,7.822222222222222,-4.022222222222222,2.933333333333333,7.355555555555555,22.955555555555556,2.2222222222222223
2020-09-23 21:01:00,6.155555555555556,-10.622222222222222,3.466666666666667,3.933333333333333,-13.155555555555555,-3.111111111111111,7.955555555555556,-4.2444444444444445,2.888888888888889,7.511111111111111,22.933333333333334,2.2222222222222223
2020-09-23 21:02:00,6.288888888888889,-10.8,3.4444444444444446,3.8666666666666667,-13.222222222222221,-2.888888888888889,8.11111111111111,-4.466666666666667,2.8444444444444446,7.688888888888889,22.933333333333334,2.2222222222222223
2020-09-23 21:03:00,6.4222222222222225,-11.0,3.4444444444444446,3.7555555555555555,-13.28888888888889,-2.6666666666666665,8.266666666666667,-4.644444444444445,2.8,7.844444444444444,22.91111111111111,2.2
2020-09-23 21:04:00,6.555555555555555,-11.177777777777777,3.422222222222222,3.688888888888889,-13.355555555555556,-2.422222222222222,8.422222222222222,-4.822222222222222,2.7777777777777777,7.955555555555556,22.933333333333334,2.1333333333333333
2020-09-23 21:05:00,6.666666666666667,-11.355555555555556,3.3555555555555556,3.6,-13.444444444444445,-2.2,8.6,-5.0,2.7111111111111112,8.066666666666666,22.933333333333334,2.022222222222222
2020-09-23 21:06:00,6.777777777777778,-11.488888888888889,3.2666666666666666,3.533333333333333,-13.533333333333333,-2.022222222222222,8.777777777777779,-5.177777777777778,2.6222222222222222,8.2,22.933333333333334,1.9333333333333333
2020-09-23 21:07:00,6.844444444444444,-11.577777777777778,3.1555555555555554,3.466666666666667,-13.577777777777778,-1.8444444444444446,8.955555555555556,-5.311111111111111,2.511111111111111,8.311111111111112,22.88888888888889,1.8888888888888888
2020-09-23 21:08:00,6.888888888888889,-11.644444444444444,3.022222222222222,3.4,-13.644444444444444,-1.6222222222222222,9.177777777777777,-5.444444444444445,2.422222222222222,8.422222222222222,22.866666666666667,1.8
2020-09-23 21:09:00,6.911111111111111,-11.71111111111111,2.8666666666666667,3.3555555555555556,-13.71111111111111,-1.4,9.377777777777778,-5.555555555555555,2.3333333333333335,8.533333333333333,22.844444444444445,1.7333333333333334
2020-09-23 21:10:00,6.933333333333334,-11.8,2.7333333333333334,3.2888888888888888,-13.755555555555556,-1.1555555555555554,9.533333333333333,-5.666666666666667,2.2444444444444445,8.644444444444444,22.844444444444445,1.6444444444444444
2020-09-23 21:11:00,6.933333333333334,-11.933333333333334,2.577777777777778,3.2,-13.8,-0.9333333333333333,9.71111111111111,-5.777777777777778,2.1555555555555554,8.777777777777779,22.844444444444445,1.5777777777777777
2020-09-23 21:12:00,6.933333333333334,-12.044444444444444,2.4,3.111111111111111,-13.822222222222223,-0.7111111111111111,9.844444444444445,-5.888888888888889,2.088888888888889,8.911111111111111,22.844444444444445,1.4666666666666666
2020-09-23 21:13:00,6.911111111111111,-12.155555555555555,2.2222222222222223,3.0444444444444443,-13.866666666666667,-0.5333333333333333,9.955555555555556,-6.022222222222222,2.0,9.044444444444444,22.844444444444445,1.3111111111111111
2020-09-23 21:14:00,6.888888888888889,-12.222222222222221,2.088888888888889,2.933333333333333,-13.955555555555556,-0.3333333333333333,10.066666666666666,-6.177777777777778,1.9555555555555555,9.2,22.822222222222223,1.1777777777777778
2020-09-23 21:15:00,6.866666666666666,-12.311111111111112,2.0,2.7777777777777777,-14.0,-0.15555555555555556,10.177777777777777,-6.311111111111111,1.9111111111111112,9.355555555555556,22.8,1.0222222222222221
2020-09-23 21:16:00,6.844444444444444,-12.422222222222222,1.9111111111111112,2.6,-14.066666666666666,-0.022222222222222223,10.28888888888889,-6.4,1.8444444444444446,9.533333333333333,22.77777777777778,0.8888888888888888
2020-09-23 21:17:00,6.777777777777778,-12.577777777777778,1.8444444444444446,2.422222222222222,-14.155555555555555,0.1111111111111111,10.4,-6.488888888888889,1.7333333333333334,9.688888888888888,22.77777777777778,0.7555555555555555
2020-09-23 21:18:00,6.711111111111111,-12.755555555555556,1.7777777777777777,2.2444444444444445,-14.266666666666667,0.2222222222222222,10.488888888888889,-6.533333333333333,1.6222222222222222,9.844444444444445,22.733333333333334,0.6444444444444445
2020-09-23 21:19:00,6.666666666666667,-12.911111111111111,1.711111111111111,2.111111111111111,-14.377777777777778,0.37777777777777777,10.622222222222222,-6.622222222222222,1.511111111111111,9.955555555555556,22.711111111111112,0.5333333333333333
2020-09-23 21:20:00,6.622222222222222,-13.11111111111111,1.6666666666666667,2.0,-14.444444444444445,0.5333333333333333,10.8,-6.7555555555555555,1.4,10.066666666666666,22.733333333333334,0.4222222222222222
2020-09-23 21:21:00,6.622222222222222,-13.28888888888889,1.6,1.8888888888888888,-14.488888888888889,0.6888888888888889,10.955555555555556,-6.888888888888889,1.3333333333333333,10.155555555555555,22.755555555555556,0.3333333333333333
2020-09-23 21:22:00,6.5777777777777775,-13.466666666666667,1.5333333333333334,1.7333333333333334,-14.533333333333333,0.8222222222222222,11.088888888888889,-7.0,1.288888888888889,10.244444444444444,22.77777777777778,0.26666666666666666
2020-09-23 21:23:00,6.533333333333333,-13.6,1.4666666666666666,1.5777777777777777,-14.555555555555555,0.9333333333333333,11.222222222222221,-7.111111111111111,1.2666666666666666,10.333333333333334,22.77777777777778,0.2
2020-09-23 21:24:00,6.488888888888889,-13.755555555555556,1.4,1.4444444444444444,-14.555555555555555,1.0444444444444445,11.355555555555556,-7.266666666666667,1.2666666666666666,10.444444444444445,22.77777777777778,0.08888888888888889
2020-09-23 21:25:00,6.488888888888889,-13.911111111111111,1.3333333333333333,1.3555555555555556,-14.577777777777778,1.1777777777777778,11.488888888888889,-7.4222222222222225,1.3111111111111111,10.555555555555555,22.77777777777778,0.0
2020-09-23 21:26:00,6.511111111111111,-14.11111111111111,1.3111111111111111,1.2222222222222223,-14.577777777777778,1.3333333333333333,11.577777777777778,-7.533333333333333,1.3111111111111111,10.644444444444444,22.8,-0.08888888888888889
2020-09-23 21:27:00,6.5777777777777775,-14.266666666666667,1.3333333333333333,1.0888888888888888,-14.6,1.488888888888889,11.666666666666666,-7.644444444444445,1.288888888888889,10.733333333333333,22.844444444444445,-0.17777777777777778
2020-09-23 21:28:00,6.622222222222222,-14.466666666666667,1.3555555555555556,0.9111111111111111,-14.622222222222222,1.6,11.71111111111111,-7.733333333333333,1.2666666666666666,10.822222222222223,22.88888888888889,-0.24444444444444444
2020-09-23 21:29:00,6.688888888888889,-14.666666666666666,1.4222222222222223,0.7555555555555555,-14.6,1.6888888888888889,11.71111111111111,-7.844444444444444,1.2444444444444445,10.88888888888889,22.933333333333334,-0.3111111111111111
2020-09-23 21:30:00,6.733333333333333,-14.844444444444445,1.4666666666666666,0.6,-14.577777777777778,1.7555555555555555,11.71111111111111,-7.977777777777778,1.2222222222222223,10.977777777777778,22.977777777777778,-0.37777777777777777
2020-09-23 21:31:00,6.822222222222222,-15.044444444444444,1.5333333333333334,0.4,-14.577777777777778,1.7777777777777777,11.688888888888888,-8.11111111111111,1.2222222222222223,11.088888888888889,23.022222222222222,-0.4
2020-09-23 21:32:00,6.911111111111111,-15.222222222222221,1.6,0.2222222222222222,-14.533333333333333,1.8222222222222222,11.644444444444444,-8.244444444444444,1.2222222222222223,11.2,23.066666666666666,-0.4666666666666667
2020-09-23 21:33:00,7.022222222222222,-15.4,1.6666666666666667,0.0,-14.466666666666667,1.8222222222222222,11.577777777777778,-8.4,1.2444444444444445,11.311111111111112,23.133333333333333,-0.5333333333333333
2020-09-23 21:34:00,7.111111111111111,-15.622222222222222,1.7555555555555555,-0.2,-14.444444444444445,1.8444444444444446,11.466666666666667,-8.533333333333333,1.3111111111111111,11.4,23.155555555555555,-0.6
2020-09-23 21:35:00,7.222222222222222,-15.844444444444445,1.8222222222222222,-0.37777777777777777,-14.4,1.8666666666666667,11.377777777777778,-8.666666666666666,1.3555555555555556,11.511111111111111,23.177777777777777,-0.6222222222222222
2020-09-23 21:36:00,7.311111111111111,-16.066666666666666,1.8666666666666667,-0.5777777777777777,-14.333333333333334,1.8888888888888888,11.311111111111112,-8.777777777777779,1.4222222222222223,11.622222222222222,23.2,-0.6444444444444445
2020-09-23 21:37:00,7.355555555555555,-16.31111111111111,1.9333333333333333,-0.8222222222222222,-14.244444444444444,1.8888888888888888,11.244444444444444,-8.88888888888889,1.5333333333333334,11.71111111111111,23.22222222222222,-0.6222222222222222
2020-09-23 21:38:00,7.377777777777778,-16.533333333333335,2.022222222222222,-1.0444444444444445,-14.177777777777777,1.8666666666666667,11.177777777777777,-9.044444444444444,1.6666666666666667,11.755555555555556,23.22222222222222,-0.5555555555555556
2020-09-23 21:39:00,7.355555555555555,-16.711111111111112,2.066666666666667,-1.2444444444444445,-14.11111111111111,1.8444444444444446,11.155555555555555,-9.155555555555555,1.8222222222222222,11.8,23.22222222222222,-0.4666666666666667
2020-09-23 21:40:00,7.355555555555555,-16.88888888888889,2.1333333333333333,-1.4222222222222223,-14.044444444444444,1.8,11.088888888888889,-9.28888888888889,2.0,11.822222222222223,23.2,-0.4
2020-09-23 21:41:00,7.333333333333333,-17.022222222222222,2.1555555555555554,-1.6222222222222222,-13.977777777777778,1.7333333333333334,11.0,-9.4,2.1777777777777776,11.844444444444445,23.133333333333333,-0.3111111111111111
2020-09-23 21:42:00,7.288888888888889,-17.155555555555555,2.1777777777777776,-1.8666666666666667,-13.866666666666667,1.6444444444444444,10.88888888888889,-9.511111111111111,2.3777777777777778,11.822222222222223,23.066666666666666,-0.2
2020-09-23 21:43:00,7.2444444444444445,-17.31111111111111,2.1777777777777776,-2.1333333333333333,-13.733333333333333,1.5555555555555556,10.755555555555556,-9.622222222222222,2.6222222222222222,11.8,23.0,-0.06666666666666667
2020-09-23 21:44:00,7.177777777777778,-17.466666666666665,2.1555555555555554,-2.4,-13.622222222222222,1.488888888888889,10.622222222222222,-9.733333333333333,2.8444444444444446,11.777777777777779,22.88888888888889,0.044444444444444446
2020-09-23 21:45:00,7.111111111111111,-17.57777777777778,2.1333333333333333,-2.688888888888889,-13.511111111111111,1.4444444444444444,10.466666666666667,-9.822222222222223,3.066666666666667,11.8,22.733333333333334,0.17777777777777778
2020-09-23 21:46:00,7.022222222222222,-17.68888888888889,2.1333333333333333,-2.9555555555555557,-13.4,1.4,10.28888888888889,-9.88888888888889,3.2666666666666666,11.866666666666667,22.555555555555557,0.3111111111111111
2020-09-23 21:47:00,6.955555555555556,-17.77777777777778,2.111111111111111,-3.1777777777777776,-13.333333333333334,1.3555555555555556,10.11111111111111,-9.933333333333334,3.466666666666667,11.88888888888889,22.355555555555554,0.4444444444444444
2020-09-23 21:48:00,6.888888888888889,-17.866666666666667,2.0444444444444443,-3.4,-13.266666666666667,1.3333333333333333,9.911111111111111,-9.977777777777778,3.7111111111111112,11.933333333333334,22.133333333333333,0.6
2020-09-23 21:49:00,6.844444444444444,-17.955555555555556,2.0,-3.6222222222222222,-13.155555555555555,1.3111111111111111,9.733333333333333,-10.0,3.9555555555555557,12.0,21.91111111111111,0.8
2020-09-23 21:50:00,6.777777777777778,-18.022222222222222,2.0,-3.8222222222222224,-13.022222222222222,1.3333333333333333,9.577777777777778,-10.0,4.2,12.022222222222222,21.711111111111112,1.0
2020-09-23 21:51:00,6.688888888888889,-18.11111111111111,1.9777777777777779,-4.022222222222222,-12.844444444444445,1.3555555555555556,9.377777777777778,-9.955555555555556,4.444444444444445,12.044444444444444,21.466666666666665,1.1555555555555554
2020-09-23 21:52:00,6.6,-18.22222222222222,2.0,-4.2,-12.71111111111111,1.3555555555555556,9.222222222222221,-9.955555555555556,4.666666666666667,12.066666666666666,21.244444444444444,1.288888888888889
2020-09-23 21:53:00,6.533333333333333,-18.355555555555554,2.066666666666667,-4.355555555555555,-12.577777777777778,1.3333333333333333,9.066666666666666,-9.955555555555556,4.866666666666666,12.11111111111111,21.044444444444444,1.4444444444444444
2020-09-23 21:54:00,6.488888888888889,-18.466666666666665,2.1555555555555554,-4.533333333333333,-12.488888888888889,1.2666666666666666,8.933333333333334,-9.955555555555556,5.088888888888889,12.11111111111111,20.88888888888889,1.5555555555555556
2020-09-23 21:55:00,6.444444444444445,-18.57777777777778,2.2444444444444445,-4.688888888888889,-12.4,1.1777777777777778,8.822222222222223,-9.977777777777778,5.311111111111111,12.088888888888889,20.733333333333334,1.6666666666666667
2020-09-23 21:56:00,6.4222222222222225,-18.68888888888889,2.3333333333333335,-4.8,-12.266666666666667,1.0666666666666667,8.666666666666666,-10.022222222222222,5.555555555555555,12.066666666666666,20.57777777777778,1.7777777777777777
2020-09-23 21:57:00,6.377777777777778,-18.8,2.466666666666667,-4.911111111111111,-12.133333333333333,0.9777777777777777,8.555555555555555,-10.066666666666666,5.7555555555555555,12.044444444444444,20.42222222222222,1.9111111111111112
2020-09-23 21:58:00,6.311111111111111,-18.866666666666667,2.577777777777778,-5.0,-12.0,0.8888888888888888,8.488888888888889,-10.066666666666666,5.955555555555556,12.0,20.266666666666666,2.0444444444444443
2020-09-23 21:59:00,6.2444444444444445,-18.977777777777778,2.6444444444444444,-5.088888888888889,-11.866666666666667,0.8222222222222222,8.422222222222222,-10.022222222222222,6.133333333333334,11.955555555555556,20.155555555555555,2.1777777777777776
